id,date,user,department,software,seats,amount
9533,26-10-2022 17:44:49,Dr. V.M. Koothrappali,Marketting,Notion,2,14.0
9534,06-04-2023 03:31:03,Bert Kibbler,Customer Success,Github,3,12.0
9535,13-10-2022 19:57:33,Emily Sweeney,HR,Height,1,3.0
9536,10-10-2022 01:03:41,Wil Wheaton,Marketting,Circleci,3,27.0
9537,08-02-2023 19:40:05,Bert Kibbler,Customer Success,Outplay,1,12.0
9538,03-07-2022 08:04:56,Barry Kripke,Customer Success,Github,2,8.0
9539,18-08-2022 21:09:06,Bert Kibbler,Customer Success,Appolo,2,34.0
9540,01-09-2022 04:00:01,Barry Kripke,Customer Success,Fullstory,1,11.0
9541,07-08-2022 17:30:50,Leslie Winkle,Tech,Zapier,4,16.0
9542,18-01-2023 04:22:09,Denise,HR,Circleci,2,18.0
9543,24-01-2023 17:37:15,Sheldon Cooper,Tech,Circleci,3,27.0
9544,11-01-2023 16:44:54,Leonard Hofstadter,Tech,Zapier,5,20.0
9545,30-11-2022 11:48:53,Barry Kripke,Customer Success,Teams,5,25.0
9546,13-09-2022 07:20:44,Dr. V.M. Koothrappali,Marketting,Fullstory,4,44.0
9547,25-02-2023 20:32:43,Wil Wheaton,Marketting,Teams,2,10.0
9548,16-07-2022 07:03:17,Wil Wheaton,Marketting,Outplay,3,36.0
9549,28-06-2022 09:56:42,Barry Kripke,Customer Success,Apple,1,20.0
9550,10-12-2022 15:02:37,Sheldon Cooper,Tech,Circleci,4,36.0
9551,15-05-2022 20:00:27,Bert Kibbler,Customer Success,Google,5,10.0
9552,12-11-2022 18:54:44,Priya Koothrappali,Sales,Appolo,4,68.0
9553,22-01-2023 11:42:23,Emily Sweeney,HR,Zoho Crm,1,18.0
9554,08-07-2022 20:20:47,Sheldon Cooper,Tech,Teams,4,20.0
9555,26-08-2022 11:42:10,Leslie Winkle,Tech,Apple,2,40.0
9556,24-07-2022 04:38:07,Dr. Beverly Hofstadter,Sales,Zapier,3,12.0
9557,10-01-2023 02:24:10,Dr. Beverly Hofstadter,Sales,Figma,4,56.0
9558,08-11-2022 03:39:35,Leslie Winkle,Tech,Slack,3,30.0
9559,01-02-2023 23:02:01,Wil Wheaton,Marketting,Apple,3,60.0
9560,09-08-2022 05:37:09,Priya Koothrappali,Sales,Appolo,2,34.0
9561,16-05-2022 11:01:58,Emily Sweeney,HR,Zapier,3,12.0
9562,23-07-2022 18:56:15,Priya Koothrappali,Sales,Zapier,2,8.0
9563,28-06-2022 15:58:20,Dr. Beverly Hofstadter,Sales,Teams,2,10.0
9564,26-07-2022 21:39:42,Rostenkowski,Tech,Zoho Crm,5,90.0
9565,23-03-2023 00:51:57,Dr. V.M. Koothrappali,Marketting,Discord,1,1.0
9566,21-09-2022 01:51:13,Bert Kibbler,Customer Success,Circleci,3,27.0
9567,14-05-2022 17:59:45,Emily Sweeney,HR,Slack,3,30.0
9568,11-11-2022 05:14:28,Wil Wheaton,Marketting,Notion,1,7.0
9569,27-08-2022 15:43:38,Dr. V.M. Koothrappali,Marketting,Fullstory,5,55.0
9570,29-11-2022 18:02:50,Wil Wheaton,Marketting,Outplay,3,36.0
9571,02-01-2023 16:31:35,Sheldon Cooper,Tech,Zapier,1,4.0
9572,10-04-2023 07:44:17,Rostenkowski,Tech,Figma,3,42.0
9573,16-04-2023 20:07:23,Emily Sweeney,HR,Teams,1,5.0
9574,01-04-2023 21:20:47,Leslie Winkle,Tech,Notion,4,28.0
9575,16-03-2023 12:53:38,Denise,HR,Apple,4,80.0
9576,18-07-2022 12:37:04,Bert Kibbler,Customer Success,Github,5,20.0
9577,19-07-2022 09:18:53,Dr. Beverly Hofstadter,Sales,Zapier,4,16.0
9578,16-07-2022 14:22:16,Bert Kibbler,Customer Success,Teams,3,15.0
9579,14-12-2022 04:35:38,Emily Sweeney,HR,Fullstory,4,44.0
9580,11-08-2022 14:45:48,Rostenkowski,Tech,Slack,1,10.0
9581,25-06-2022 02:14:17,Leonard Hofstadter,Tech,Slack,4,40.0
9582,14-04-2023 13:53:24,Sheldon Cooper,Tech,Zapier,3,12.0
9583,25-04-2023 01:31:17,Amy Farrah Fowler,Tech,Teams,5,25.0
9584,24-04-2023 10:26:18,Rostenkowski,Tech,Slack,5,50.0
9585,14-12-2022 13:43:55,Dr. V.M. Koothrappali,Marketting,Circleci,4,36.0
9586,16-04-2023 20:34:39,Leonard Hofstadter,Tech,Fullstory,5,55.0
9587,10-10-2022 07:26:54,Amy Farrah Fowler,Tech,Figma,2,28.0
9588,02-04-2023 05:15:51,Dr. Beverly Hofstadter,Sales,Sentry,4,20.0
9589,25-12-2022 00:47:36,Dr. V.M. Koothrappali,Marketting,Zoho Crm,5,90.0
9590,09-09-2022 22:00:05,Bert Kibbler,Customer Success,Circleci,3,27.0
9591,17-08-2022 13:18:12,Barry Kripke,Customer Success,Slack,2,20.0
9592,04-11-2022 12:32:22,Barry Kripke,Customer Success,Figma,5,70.0
9593,26-03-2023 09:48:24,Priya Koothrappali,Sales,Notion,5,35.0
9594,01-05-2023 05:51:45,Sheldon Cooper,Tech,Zoho Crm,2,36.0
9595,24-06-2022 10:54:55,Wil Wheaton,Marketting,Fullstory,2,22.0
9596,01-08-2022 17:11:04,Dr. Beverly Hofstadter,Sales,Circleci,3,27.0
9597,07-02-2023 11:12:57,Wil Wheaton,Marketting,Outplay,1,12.0
9598,07-10-2022 15:00:16,Denise,HR,Height,2,6.0
9599,22-07-2022 14:49:42,Barry Kripke,Customer Success,Appolo,5,85.0
9600,05-01-2023 06:03:19,Dr. Beverly Hofstadter,Sales,Height,5,15.0
9601,27-07-2022 08:22:21,Leslie Winkle,Tech,Zoho Crm,4,72.0
9602,29-04-2023 23:16:34,Wil Wheaton,Marketting,Notion,4,28.0
9603,21-03-2023 08:09:44,Amy Farrah Fowler,Tech,Height,3,9.0
9604,20-09-2022 23:26:36,Leslie Winkle,Tech,Figma,3,42.0
9605,06-09-2022 21:36:22,Emily Sweeney,HR,Github,1,4.0
9606,23-11-2022 01:43:27,Sheldon Cooper,Tech,Zapier,1,4.0
9607,25-05-2022 02:07:59,Denise,HR,Zapier,1,4.0
9608,11-08-2022 14:11:01,Emily Sweeney,HR,Sentry,5,25.0
9609,14-10-2022 05:28:57,Dr. V.M. Koothrappali,Marketting,Zapier,3,12.0
9610,19-09-2022 05:22:50,Leonard Hofstadter,Tech,Appolo,3,51.0
9611,23-10-2022 03:27:57,Amy Farrah Fowler,Tech,Discord,1,1.0
9612,21-04-2023 08:15:28,Leslie Winkle,Tech,Appolo,1,17.0
9613,04-03-2023 08:46:18,Wil Wheaton,Marketting,Circleci,4,36.0
9614,18-01-2023 05:45:49,Denise,HR,Outplay,5,60.0
9615,23-05-2022 09:33:51,Denise,HR,Zoho Crm,3,54.0
9616,04-10-2022 10:27:48,Leonard Hofstadter,Tech,Teams,1,5.0
9617,24-03-2023 16:56:42,Bert Kibbler,Customer Success,Teams,4,20.0
9618,22-05-2022 00:52:13,Wil Wheaton,Marketting,Zoho Crm,1,18.0
9619,12-08-2022 08:52:47,Priya Koothrappali,Sales,Google,1,2.0
9620,10-11-2022 21:21:36,Priya Koothrappali,Sales,Apple,5,100.0
9621,11-04-2023 05:13:56,Amy Farrah Fowler,Tech,Google,5,10.0
9622,15-10-2022 22:30:51,Bert Kibbler,Customer Success,Appolo,5,85.0
9623,05-08-2022 01:19:47,Rostenkowski,Tech,Apple,3,60.0
9624,19-03-2023 15:32:13,Sheldon Cooper,Tech,Height,2,6.0
9625,05-01-2023 18:22:04,Barry Kripke,Customer Success,Google,2,4.0
9626,26-05-2022 09:36:34,Leslie Winkle,Tech,Zoho Crm,4,72.0
9627,10-09-2022 17:02:09,Denise,HR,Zoho Crm,4,72.0
9628,02-05-2023 11:12:09,Amy Farrah Fowler,Tech,Slack,1,10.0
9629,02-04-2023 07:36:44,Leonard Hofstadter,Tech,Outplay,5,60.0
9630,15-03-2023 23:15:31,Emily Sweeney,HR,Appolo,3,51.0
9631,17-04-2023 14:29:51,Leslie Winkle,Tech,Sentry,1,5.0
9632,16-03-2023 10:20:19,Emily Sweeney,HR,Google,3,6.0
9633,02-03-2023 13:18:15,Leslie Winkle,Tech,Teams,3,15.0
9634,29-10-2022 02:52:49,Leonard Hofstadter,Tech,Zoho Crm,5,90.0
9635,23-09-2022 22:03:05,Leonard Hofstadter,Tech,Github,2,8.0
9636,26-12-2022 12:11:38,Priya Koothrappali,Sales,Discord,1,1.0
9637,18-06-2022 19:40:41,Wil Wheaton,Marketting,Zoho Crm,3,54.0
9638,21-04-2023 11:58:15,Barry Kripke,Customer Success,Teams,2,10.0
9639,08-01-2023 14:29:44,Leslie Winkle,Tech,Teams,5,25.0
9640,07-11-2022 07:22:50,Leonard Hofstadter,Tech,Teams,1,5.0
9641,16-12-2022 02:22:05,Leslie Winkle,Tech,Zoho Crm,3,54.0
9642,18-07-2022 04:21:52,Dr. Beverly Hofstadter,Sales,Zoho Crm,3,54.0
9643,11-02-2023 15:17:39,Bert Kibbler,Customer Success,Sentry,3,15.0
9644,17-09-2022 19:35:32,Leslie Winkle,Tech,Github,5,20.0
9645,28-08-2022 15:46:18,Sheldon Cooper,Tech,Appolo,4,68.0
9646,05-02-2023 02:48:52,Dr. V.M. Koothrappali,Marketting,Sentry,5,25.0
9647,09-04-2023 23:54:40,Wil Wheaton,Marketting,Figma,1,14.0
9648,21-08-2022 23:27:06,Leslie Winkle,Tech,Slack,3,30.0
9649,01-04-2023 09:22:26,Wil Wheaton,Marketting,Height,5,15.0
9650,18-01-2023 09:07:04,Barry Kripke,Customer Success,Outplay,2,24.0
9651,26-10-2022 20:14:28,Emily Sweeney,HR,Fullstory,3,33.0
9652,15-10-2022 13:34:56,Wil Wheaton,Marketting,Zoho Crm,2,36.0
9653,05-02-2023 03:25:23,Barry Kripke,Customer Success,Teams,5,25.0
9654,21-09-2022 16:47:34,Amy Farrah Fowler,Tech,Zoho Crm,2,36.0
9655,09-11-2022 22:42:37,Dr. Beverly Hofstadter,Sales,Discord,5,5.0
9656,27-02-2023 03:56:46,Sheldon Cooper,Tech,Appolo,3,51.0
9657,10-08-2022 12:39:37,Amy Farrah Fowler,Tech,Sentry,3,15.0
9658,13-11-2022 11:37:56,Sheldon Cooper,Tech,Circleci,5,45.0
9659,31-01-2023 13:32:43,Amy Farrah Fowler,Tech,Teams,3,15.0
9660,16-09-2022 09:35:49,Dr. V.M. Koothrappali,Marketting,Outplay,3,36.0
9661,07-09-2022 00:08:25,Dr. V.M. Koothrappali,Marketting,Fullstory,5,55.0
9662,25-07-2022 03:31:23,Rostenkowski,Tech,Notion,3,21.0
9663,22-10-2022 08:49:26,Sheldon Cooper,Tech,Apple,1,20.0
9664,18-11-2022 20:23:03,Denise,HR,Circleci,4,36.0
9665,28-04-2023 03:14:02,Barry Kripke,Customer Success,Google,2,4.0
9666,04-07-2022 20:40:48,Wil Wheaton,Marketting,Apple,3,60.0
9667,26-06-2022 01:14:28,Dr. V.M. Koothrappali,Marketting,Circleci,5,45.0
9668,07-03-2023 11:54:09,Priya Koothrappali,Sales,Sentry,1,5.0
9669,23-11-2022 21:56:40,Bert Kibbler,Customer Success,Outplay,3,36.0
9670,23-01-2023 09:42:26,Wil Wheaton,Marketting,Apple,2,40.0
9671,24-10-2022 14:31:50,Leslie Winkle,Tech,Slack,5,50.0
9672,18-12-2022 20:50:10,Emily Sweeney,HR,Teams,4,20.0
9673,24-04-2023 18:25:15,Leslie Winkle,Tech,Zapier,1,4.0
9674,28-01-2023 05:58:54,Amy Farrah Fowler,Tech,Github,1,4.0
9675,18-08-2022 01:09:40,Leonard Hofstadter,Tech,Zoho Crm,3,54.0
9676,08-11-2022 08:26:42,Sheldon Cooper,Tech,Discord,1,1.0
9677,12-07-2022 02:41:24,Dr. Beverly Hofstadter,Sales,Sentry,5,25.0
9678,02-01-2023 10:26:34,Wil Wheaton,Marketting,Outplay,5,60.0
9679,20-11-2022 16:58:58,Denise,HR,Zapier,4,16.0
9680,06-08-2022 23:36:43,Priya Koothrappali,Sales,Zoho Crm,5,90.0
9681,17-05-2022 09:57:32,Denise,HR,Sentry,1,5.0
9682,11-09-2022 13:20:48,Denise,HR,Sentry,4,20.0
9683,05-06-2022 17:54:04,Dr. Beverly Hofstadter,Sales,Discord,3,3.0
9684,22-11-2022 03:00:00,Emily Sweeney,HR,Figma,2,28.0
9685,23-04-2023 19:50:54,Priya Koothrappali,Sales,Github,1,4.0
9686,11-05-2022 11:56:02,Wil Wheaton,Marketting,Apple,3,60.0
9687,20-08-2022 15:57:37,Sheldon Cooper,Tech,Zapier,4,16.0
9688,22-09-2022 12:51:53,Dr. Beverly Hofstadter,Sales,Zapier,1,4.0
9689,28-03-2023 11:26:53,Dr. V.M. Koothrappali,Marketting,Apple,4,80.0
9690,11-10-2022 01:44:29,Priya Koothrappali,Sales,Circleci,2,18.0
9691,08-09-2022 13:25:23,Denise,HR,Teams,4,20.0
9692,18-01-2023 08:26:49,Emily Sweeney,HR,Notion,5,35.0
9693,05-03-2023 08:26:08,Amy Farrah Fowler,Tech,Teams,3,15.0
9694,11-02-2023 08:50:43,Denise,HR,Outplay,4,48.0
9695,10-05-2023 10:47:20,Emily Sweeney,HR,Fullstory,2,22.0
9696,18-05-2022 12:46:18,Dr. V.M. Koothrappali,Marketting,Figma,3,42.0
9697,28-11-2022 01:14:08,Leonard Hofstadter,Tech,Fullstory,5,55.0
9698,28-11-2022 15:24:50,Leonard Hofstadter,Tech,Height,4,12.0
9699,14-10-2022 06:04:55,Dr. V.M. Koothrappali,Marketting,Appolo,5,85.0
9700,02-08-2022 05:07:15,Leonard Hofstadter,Tech,Zapier,5,20.0
9701,12-12-2022 14:55:59,Leonard Hofstadter,Tech,Google,3,6.0
9702,30-05-2022 14:33:28,Leslie Winkle,Tech,Fullstory,4,44.0
9703,09-01-2023 10:17:47,Emily Sweeney,HR,Discord,1,1.0
9704,11-02-2023 18:09:58,Dr. Beverly Hofstadter,Sales,Notion,4,28.0
9705,14-11-2022 05:44:21,Leslie Winkle,Tech,Notion,5,35.0
9706,01-11-2022 23:23:35,Bert Kibbler,Customer Success,Apple,1,20.0
9707,02-02-2023 00:07:24,Denise,HR,Height,1,3.0
9708,18-05-2022 07:50:36,Leonard Hofstadter,Tech,Height,2,6.0
9709,12-11-2022 14:07:16,Wil Wheaton,Marketting,Zapier,1,4.0
9710,05-10-2022 05:18:37,Leslie Winkle,Tech,Teams,1,5.0
9711,29-10-2022 11:15:41,Wil Wheaton,Marketting,Github,1,4.0
9712,11-08-2022 12:23:02,Denise,HR,Notion,2,14.0
9713,12-03-2023 13:39:13,Priya Koothrappali,Sales,Apple,3,60.0
9714,27-11-2022 14:29:09,Denise,HR,Fullstory,5,55.0
9715,21-07-2022 17:49:55,Leonard Hofstadter,Tech,Apple,1,20.0
9716,20-03-2023 18:46:08,Priya Koothrappali,Sales,Zapier,4,16.0
9717,31-01-2023 09:44:39,Dr. Beverly Hofstadter,Sales,Appolo,4,68.0
9718,04-04-2023 23:42:57,Leonard Hofstadter,Tech,Fullstory,1,11.0
9719,04-09-2022 03:26:26,Amy Farrah Fowler,Tech,Figma,4,56.0
9720,12-09-2022 16:53:09,Barry Kripke,Customer Success,Apple,5,100.0
9721,17-05-2022 03:53:27,Rostenkowski,Tech,Discord,2,2.0
9722,03-04-2023 06:37:21,Denise,HR,Outplay,3,36.0
9723,03-10-2022 11:31:30,Denise,HR,Notion,5,35.0
9724,20-02-2023 10:14:40,Rostenkowski,Tech,Google,2,4.0
9725,04-03-2023 10:47:56,Dr. V.M. Koothrappali,Marketting,Height,1,3.0
9726,04-11-2022 22:41:50,Sheldon Cooper,Tech,Notion,4,28.0
9727,25-10-2022 17:23:45,Amy Farrah Fowler,Tech,Slack,5,50.0
9728,04-09-2022 15:27:00,Wil Wheaton,Marketting,Sentry,5,25.0
9729,29-08-2022 16:45:36,Bert Kibbler,Customer Success,Slack,3,30.0
9730,21-04-2023 20:50:16,Sheldon Cooper,Tech,Appolo,5,85.0
9731,05-12-2022 19:00:26,Leonard Hofstadter,Tech,Outplay,5,60.0
9732,07-02-2023 19:01:04,Dr. V.M. Koothrappali,Marketting,Slack,2,20.0
9733,17-07-2022 13:36:36,Dr. Beverly Hofstadter,Sales,Zoho Crm,2,36.0
9734,15-04-2023 14:36:10,Denise,HR,Slack,4,40.0
9735,08-08-2022 02:54:21,Rostenkowski,Tech,Slack,1,10.0
9736,18-06-2022 13:03:51,Bert Kibbler,Customer Success,Zapier,4,16.0
9737,08-12-2022 08:35:04,Priya Koothrappali,Sales,Teams,1,5.0
9738,06-08-2022 04:34:06,Barry Kripke,Customer Success,Figma,5,70.0
9739,29-09-2022 01:28:39,Bert Kibbler,Customer Success,Outplay,5,60.0
9740,18-09-2022 23:43:32,Leonard Hofstadter,Tech,Sentry,5,25.0
9741,14-07-2022 16:39:07,Leslie Winkle,Tech,Circleci,4,36.0
9742,05-05-2023 21:16:59,Dr. V.M. Koothrappali,Marketting,Apple,3,60.0
9743,27-01-2023 14:39:01,Wil Wheaton,Marketting,Sentry,1,5.0
9744,26-12-2022 07:20:41,Dr. Beverly Hofstadter,Sales,Height,3,9.0
9745,26-02-2023 03:58:06,Dr. Beverly Hofstadter,Sales,Zoho Crm,5,90.0
9746,23-09-2022 02:32:30,Rostenkowski,Tech,Fullstory,5,55.0
9747,12-12-2022 20:15:26,Dr. Beverly Hofstadter,Sales,Zoho Crm,1,18.0
9748,21-01-2023 02:55:08,Wil Wheaton,Marketting,Zoho Crm,2,36.0
9749,24-07-2022 09:16:31,Leslie Winkle,Tech,Zapier,2,8.0
9750,03-08-2022 00:25:56,Bert Kibbler,Customer Success,Figma,5,70.0
9751,09-11-2022 04:11:08,Emily Sweeney,HR,Zapier,5,20.0
9752,23-08-2022 12:43:02,Sheldon Cooper,Tech,Zoho Crm,3,54.0
9753,24-03-2023 10:52:44,Dr. Beverly Hofstadter,Sales,Figma,4,56.0
9754,01-11-2022 03:45:46,Amy Farrah Fowler,Tech,Teams,3,15.0
9755,23-11-2022 15:26:36,Sheldon Cooper,Tech,Zoho Crm,5,90.0
9756,30-09-2022 08:34:54,Sheldon Cooper,Tech,Zapier,4,16.0
9757,29-08-2022 21:25:45,Bert Kibbler,Customer Success,Height,1,3.0
9758,24-06-2022 09:01:12,Denise,HR,Discord,2,2.0
9759,24-03-2023 20:36:43,Dr. Beverly Hofstadter,Sales,Zoho Crm,3,54.0
9760,20-09-2022 09:17:40,Leslie Winkle,Tech,Google,1,2.0
9761,14-11-2022 05:23:12,Priya Koothrappali,Sales,Appolo,4,68.0
9762,29-11-2022 10:21:48,Dr. Beverly Hofstadter,Sales,Height,3,9.0
9763,23-10-2022 04:51:44,Leslie Winkle,Tech,Circleci,5,45.0
9764,03-04-2023 11:42:03,Priya Koothrappali,Sales,Height,1,3.0
9765,02-08-2022 09:44:26,Denise,HR,Sentry,3,15.0
9766,30-12-2022 11:55:26,Leonard Hofstadter,Tech,Figma,2,28.0
9767,25-05-2022 07:56:47,Emily Sweeney,HR,Figma,5,70.0
9768,27-01-2023 16:13:07,Barry Kripke,Customer Success,Fullstory,2,22.0
9769,05-02-2023 06:04:33,Leonard Hofstadter,Tech,Discord,5,5.0
9770,15-12-2022 05:08:40,Dr. Beverly Hofstadter,Sales,Appolo,1,17.0
9771,24-05-2022 19:17:38,Priya Koothrappali,Sales,Sentry,2,10.0
9772,08-07-2022 03:33:19,Bert Kibbler,Customer Success,Appolo,5,85.0
9773,25-09-2022 12:28:01,Emily Sweeney,HR,Google,4,8.0
9774,23-12-2022 14:22:30,Barry Kripke,Customer Success,Google,5,10.0
9775,03-11-2022 06:06:48,Barry Kripke,Customer Success,Height,4,12.0
9776,26-11-2022 15:39:16,Amy Farrah Fowler,Tech,Zapier,2,8.0
9777,09-06-2022 18:23:46,Rostenkowski,Tech,Google,1,2.0
9778,21-06-2022 05:38:47,Denise,HR,Outplay,5,60.0
9779,06-06-2022 13:32:27,Dr. Beverly Hofstadter,Sales,Apple,4,80.0
9780,24-04-2023 07:42:22,Amy Farrah Fowler,Tech,Slack,2,20.0
9781,26-11-2022 21:10:06,Emily Sweeney,HR,Sentry,3,15.0
9782,07-05-2023 00:07:29,Wil Wheaton,Marketting,Sentry,2,10.0
9783,29-09-2022 04:08:30,Priya Koothrappali,Sales,Teams,5,25.0
9784,16-09-2022 03:33:59,Rostenkowski,Tech,Apple,3,60.0
9785,24-09-2022 07:58:24,Leslie Winkle,Tech,Outplay,5,60.0
9786,01-02-2023 18:47:24,Dr. Beverly Hofstadter,Sales,Sentry,4,20.0
9787,19-03-2023 16:23:41,Denise,HR,Discord,5,5.0
9788,20-03-2023 02:27:53,Emily Sweeney,HR,Figma,5,70.0
9789,10-05-2023 01:43:05,Wil Wheaton,Marketting,Figma,3,42.0
9790,11-06-2022 04:43:45,Wil Wheaton,Marketting,Height,4,12.0
9791,06-10-2022 08:57:47,Barry Kripke,Customer Success,Github,1,4.0
9792,16-03-2023 02:54:39,Emily Sweeney,HR,Apple,4,80.0
9793,09-11-2022 17:17:07,Amy Farrah Fowler,Tech,Sentry,3,15.0
9794,20-06-2022 04:22:01,Denise,HR,Figma,4,56.0
9795,27-08-2022 10:51:54,Dr. V.M. Koothrappali,Marketting,Outplay,1,12.0
9796,18-09-2022 05:16:45,Denise,HR,Discord,5,5.0
9797,11-03-2023 17:56:29,Dr. V.M. Koothrappali,Marketting,Outplay,2,24.0
9798,28-06-2022 09:12:35,Dr. Beverly Hofstadter,Sales,Sentry,2,10.0
9799,13-02-2023 07:51:55,Rostenkowski,Tech,Outplay,1,12.0
9800,06-03-2023 22:01:47,Leonard Hofstadter,Tech,Zapier,4,16.0
9801,19-12-2022 14:51:28,Rostenkowski,Tech,Slack,1,10.0
9802,14-07-2022 21:22:53,Bert Kibbler,Customer Success,Circleci,5,45.0
9803,07-09-2022 03:45:11,Amy Farrah Fowler,Tech,Sentry,5,25.0
9804,20-01-2023 02:24:29,Leslie Winkle,Tech,Google,2,4.0
9805,16-01-2023 06:05:33,Denise,HR,Zoho Crm,3,54.0
9806,18-06-2022 04:56:08,Leonard Hofstadter,Tech,Outplay,4,48.0
9807,11-04-2023 10:46:30,Denise,HR,Google,3,6.0
9808,05-10-2022 01:17:31,Barry Kripke,Customer Success,Slack,5,50.0
9809,29-04-2023 05:41:11,Dr. V.M. Koothrappali,Marketting,Circleci,5,45.0
9810,18-04-2023 02:04:50,Emily Sweeney,HR,Slack,4,40.0
9811,11-11-2022 14:09:37,Bert Kibbler,Customer Success,Appolo,5,85.0
9812,04-06-2022 17:55:25,Amy Farrah Fowler,Tech,Google,4,8.0
9813,29-04-2023 16:16:15,Dr. Beverly Hofstadter,Sales,Zapier,3,12.0
9814,17-05-2022 23:11:59,Leslie Winkle,Tech,Notion,1,7.0
9815,06-09-2022 14:19:55,Bert Kibbler,Customer Success,Apple,1,20.0
9816,12-02-2023 04:38:35,Leslie Winkle,Tech,Slack,5,50.0
9817,29-01-2023 12:22:02,Wil Wheaton,Marketting,Zapier,1,4.0
9818,10-02-2023 00:49:15,Amy Farrah Fowler,Tech,Teams,4,20.0
9819,11-09-2022 11:08:30,Leonard Hofstadter,Tech,Zoho Crm,1,18.0
9820,11-06-2022 09:31:49,Dr. V.M. Koothrappali,Marketting,Apple,4,80.0
9821,30-04-2023 19:58:23,Sheldon Cooper,Tech,Figma,2,28.0
9822,03-03-2023 11:50:36,Leonard Hofstadter,Tech,Outplay,1,12.0
9823,09-06-2022 04:59:12,Wil Wheaton,Marketting,Teams,4,20.0
9824,21-11-2022 13:40:08,Emily Sweeney,HR,Teams,1,5.0
9825,06-01-2023 00:11:22,Priya Koothrappali,Sales,Zoho Crm,5,90.0
9826,08-10-2022 18:01:45,Priya Koothrappali,Sales,Google,1,2.0
9827,09-04-2023 00:23:18,Bert Kibbler,Customer Success,Height,3,9.0
9828,09-06-2022 23:02:33,Wil Wheaton,Marketting,Teams,2,10.0
9829,27-08-2022 10:48:41,Barry Kripke,Customer Success,Outplay,1,12.0
9830,14-10-2022 23:21:59,Sheldon Cooper,Tech,Appolo,4,68.0
9831,10-08-2022 05:26:19,Wil Wheaton,Marketting,Appolo,3,51.0
9832,27-11-2022 09:09:39,Denise,HR,Notion,1,7.0
9833,19-01-2023 06:09:53,Leslie Winkle,Tech,Notion,1,7.0
9834,28-04-2023 02:25:39,Priya Koothrappali,Sales,Height,5,15.0
9835,09-07-2022 16:51:52,Denise,HR,Sentry,2,10.0
9836,13-11-2022 23:57:23,Priya Koothrappali,Sales,Appolo,4,68.0
9837,25-03-2023 15:47:35,Dr. Beverly Hofstadter,Sales,Zoho Crm,4,72.0
9838,23-02-2023 18:36:15,Bert Kibbler,Customer Success,Height,2,6.0
9839,11-04-2023 13:29:43,Emily Sweeney,HR,Google,4,8.0
9840,14-04-2023 09:36:20,Sheldon Cooper,Tech,Teams,2,10.0
9841,04-01-2023 23:00:40,Bert Kibbler,Customer Success,Circleci,4,36.0
9842,05-11-2022 21:54:33,Leonard Hofstadter,Tech,Outplay,1,12.0
9843,22-02-2023 12:08:33,Amy Farrah Fowler,Tech,Height,2,6.0
9844,13-04-2023 01:55:29,Leonard Hofstadter,Tech,Sentry,2,10.0
9845,20-02-2023 19:13:55,Dr. V.M. Koothrappali,Marketting,Google,2,4.0
9846,22-01-2023 06:46:28,Emily Sweeney,HR,Notion,4,28.0
9847,13-10-2022 21:19:41,Sheldon Cooper,Tech,Apple,3,60.0
9848,22-07-2022 21:04:13,Barry Kripke,Customer Success,Notion,2,14.0
9849,01-12-2022 00:17:26,Emily Sweeney,HR,Zapier,3,12.0
9850,19-01-2023 19:22:32,Wil Wheaton,Marketting,Discord,4,4.0
9851,24-05-2022 01:38:29,Leslie Winkle,Tech,Outplay,5,60.0
9852,09-12-2022 00:41:40,Dr. Beverly Hofstadter,Sales,Apple,5,100.0
9853,29-01-2023 09:12:13,Dr. Beverly Hofstadter,Sales,Google,3,6.0
9854,16-07-2022 19:27:26,Rostenkowski,Tech,Figma,2,28.0
9855,21-06-2022 22:39:51,Sheldon Cooper,Tech,Figma,1,14.0
9856,08-05-2023 10:13:28,Leonard Hofstadter,Tech,Sentry,3,15.0
9857,07-10-2022 11:49:08,Denise,HR,Circleci,4,36.0
9858,21-12-2022 00:26:47,Barry Kripke,Customer Success,Apple,3,60.0
9859,12-05-2022 06:58:28,Barry Kripke,Customer Success,Sentry,1,5.0
9860,14-12-2022 10:32:48,Leslie Winkle,Tech,Apple,3,60.0
9861,22-02-2023 23:33:28,Leonard Hofstadter,Tech,Outplay,3,36.0
9862,24-02-2023 12:35:55,Leslie Winkle,Tech,Apple,4,80.0
9863,13-06-2022 07:37:54,Amy Farrah Fowler,Tech,Sentry,1,5.0
9864,07-09-2022 18:36:01,Priya Koothrappali,Sales,Slack,2,20.0
9865,10-10-2022 18:47:03,Dr. V.M. Koothrappali,Marketting,Appolo,4,68.0
9866,02-04-2023 05:39:47,Emily Sweeney,HR,Figma,1,14.0
9867,29-10-2022 22:15:51,Wil Wheaton,Marketting,Height,3,9.0
9868,24-01-2023 01:48:09,Dr. Beverly Hofstadter,Sales,Github,3,12.0
9869,30-05-2022 04:30:33,Sheldon Cooper,Tech,Zapier,3,12.0
9870,09-04-2023 00:56:28,Barry Kripke,Customer Success,Outplay,3,36.0
9871,17-09-2022 22:39:58,Bert Kibbler,Customer Success,Apple,4,80.0
9872,16-10-2022 03:19:06,Bert Kibbler,Customer Success,Zapier,1,4.0
9873,30-12-2022 15:38:19,Priya Koothrappali,Sales,Height,3,9.0
9874,27-12-2022 03:51:29,Priya Koothrappali,Sales,Apple,2,40.0
9875,14-03-2023 02:40:39,Denise,HR,Height,1,3.0
